2FI1204,2PI1211,2FIC1201,2K-167A,2K-167,2K-169,2PI1301,2PI1212,2K175,2FI1203,2LIAS3250
35.02531433,35.73986816,35.69766998,-1.560824394,66.93793488,-0.296133488,40.20512772,33.30012512,30.30387688,1.432215095,9.106739998
35.81611252,36.05347061,33.00432587,-1.564037681,65.95413971,-0.29296875,39.87678146,33.43738937,32.79030991,1.534770131,-2.254864216
37.88982391,36.36078262,35.02732086,-1.567251086,75.30381775,-0.295892328,39.46199799,33.85107803,35.0397644,1.525831461,-6.530657291
34.85319138,35.72471619,36.37130737,-1.570464373,74.15007019,-0.300202549,39.08143997,33.18081665,33.05872345,1.493005872,10.73814392
37.38037872,36.12903595,33.8332901,-1.573677659,73.27706909,-0.300202549,39.44293976,33.63784027,42.45452499,1.837273002,-3.333672523
36.75743103,36.23060226,37.80835342,-1.576890945,66.21394348,-0.302373528,41.04924011,33.67284775,49.84382248,2.209609985,16.84312057
34.93893433,35.80301285,33.87993622,-1.580104351,60.33347702,-0.307436347,40.72236252,33.13670731,41.97382736,1.907774806,15.99469471
35.06758499,35.95211411,22.41071129,-1.583317637,46.53165054,-0.302817374,40.62902069,33.37592697,36.28833771,1.757861495,17.79522705
35.04270172,35.81417465,31.0743618,-1.582201004,61.42767715,-0.307436347,40.05625916,33.25819397,29.460392,1.41020906,-2.840009689
34.01311111,35.53272629,29.6576519,-1.579441905,60.4383812,-0.307436347,39.61444855,33.06143951,31.27252197,1.366857886,3.35171771
35.49840546,36.08544922,39.16336441,-1.576682806,69.26359558,-0.303242743,40.65245819,33.42246628,26.8694973,1.266510367,20.29092216
38.50812912,36.81563187,29.35969353,-1.573923588,61.79964828,-0.296585649,40.21289444,34.33808136,35.54315186,1.599544883,0.870051503
37.229599,36.53149033,31.76712608,-1.571164489,70.20394897,-0.291220695,39.88402176,34.00764084,43.94199753,1.793627143,-12.93975925
37.16299438,36.08220673,30.18474007,-1.56840539,57.50125504,-0.29296875,40.45689774,33.57782745,46.56902695,2.086786032,30.43146515
37.23585129,36.2793808,33.50673676,-1.565646172,75.79575348,-0.278501153,39.11480331,33.72269058,45.99609375,1.846938252,0.561212957
37.08545303,36.63990021,33.1594162,-1.562887073,65.00471497,-0.274884254,40.55017471,34.11394501,46.02405167,2.001665831,12.29800606
36.77171326,36.45720673,41.28749084,-1.560129642,83.98658752,-0.278501153,39.90385818,33.66083908,55.18443298,2.23881197,-1.158688903
37.76483917,36.65333939,32.62501907,-1.557372451,64.43074036,-0.274884254,40.27069092,34.09011459,45.47914886,1.913691282,18.82347488
38.69157791,36.72857666,27.7546978,-1.554615259,57.4942131,-0.273588479,40.62304688,34.41133118,45.62112427,1.974670649,7.07439661
35.65365601,36.14881516,38.27045822,-1.551858068,83.70347595,-0.259241432,38.7923584,33.47047424,37.85640335,1.5964849,-10.30790615
36.88074875,36.1266098,24.47467041,-1.549100757,50.05786896,-0.245949075,40.87356949,33.80241776,31.59438133,1.53978765,24.88811874
34.2603035,35.58766174,36.93204498,-1.546343565,70.09189606,-0.245949075,39.76420975,33.07001114,27.41046143,1.312992096,18.73113441
34.36649704,35.58806229,36.55440521,-1.543586373,62.41358185,-0.257643461,40.8330307,32.97705841,25.93677711,1.312584877,36.86597443
34.38941574,36.04184723,36.28129196,-1.540829182,67.6133194,-0.260416657,39.79938126,33.43925095,34.20565033,1.644001365,6.455474377
34.53556061,35.85079575,40.29547501,-1.547164917,71.46509552,-0.271267354,40.138134,33.19643402,33.6219902,1.625535011,20.13200378
31.98357582,35.37909317,30.56810379,-1.553602934,59.95191956,-0.275370389,39.50365448,32.88169479,22.96621513,1.182551742,7.018449306
32.55690002,35.24153519,26.98438263,-1.560040951,50.5859375,-0.278079331,40.8147583,32.61690521,28.28612137,1.363723636,27.28153229
34.54183578,35.47520828,30.63105011,-1.566478968,52.74491501,-0.278501153,41.58560181,32.99055099,25.43432999,1.312481642,34.29984283
33.82678986,35.55095291,31.11559486,-1.572916985,55.18741989,-0.289351851,41.46413803,32.94843674,23.69948006,1.243529201,18.51146507
35.43946457,36.21488953,30.97951317,-1.579355001,61.22685242,-0.29296875,40.07902527,33.6828537,28.55028152,1.327871203,-4.492260456
31.08042336,35.07510757,41.11679459,-1.585793018,71.01055908,-0.29667592,39.80474472,32.40121841,29.18834305,1.446321487,32.16965485
33.78515244,35.71809387,30.50470734,-1.590980411,57.46666718,-0.300185204,40.44949722,33.12880325,31.23091316,1.488733411,19.40873337
36.43759155,36.33178329,32.87546921,-1.587301612,63.53079987,-0.29296875,40.55597687,33.87805939,37.52402878,1.714450002,16.50307846
37.38459778,36.475914,33.08524323,-1.583622813,62.23596573,-0.2931512,41.0366745,34.01455688,37.46706772,1.711335301,4.640581608
35.44678497,36.04696655,33.15692139,-1.579943895,56.03646088,-0.296312064,41.21359253,33.64439011,36.14530182,1.782508492,31.20417404
36.01160049,36.24873352,37.33750153,-1.576265097,76.78991699,-0.289686263,39.0455246,33.60383606,39.28528214,1.697765708,14.40221214
38.24698257,36.45800018,35.43346405,-1.572586179,65.12589264,-0.278896451,40.54957581,33.75547409,42.84287643,1.86755693,13.71437836
37.8893013,36.39583206,25.62505341,-1.56890738,51.29875183,-0.278501153,41.63926697,33.88879013,44.60361862,2.090184212,23.80768204
38.84729767,36.59643555,27.27403831,-1.565228462,59.24595261,-0.278501153,40.37528229,34.07118225,55.61762619,2.244195223,4.36952877
37.12424469,36.15192413,30.16248131,-1.561194658,56.04750824,-0.278501153,41.4406929,33.77220154,37.31915283,1.813559532,20.59199142
32.80023193,35.38414001,46.57841492,-1.556141615,80.26631927,-0.278501153,39.83285141,32.63918304,29.71669579,1.420140147,7.056367397
36.72786331,36.21038055,38.45078659,-1.551088452,75.25231171,-0.26585713,39.73394394,33.5214119,35.60639191,1.679000378,25.71660995
39.94841003,36.9281044,24.74201012,-1.546035409,63.88630676,-0.256799757,39.74546814,34.51309586,38.85705566,1.657924175,-16.21802139
38.66695023,36.49682236,25.41289711,-1.540982366,51.77951813,-0.254307419,41.77503967,34.00024033,34.24754333,1.654406905,31.95685768
34.5201149,35.97711182,31.91929436,-1.535929322,58.99223709,-0.256799757,40.57084274,33.31991196,28.08491707,1.278544903,-0.235882416
33.83691025,35.75851059,34.56929779,-1.530876279,65.30332184,-0.260416657,39.79973602,33.34340286,30.19774818,1.354899883,7.856033802
34.86672974,35.70588684,28.79424667,-1.525823116,52.21320724,-0.254689842,40.83523941,33.28261185,31.36566353,1.492758632,28.98703003
36.22618484,36.02331924,28.09218216,-1.523775697,54.21557617,-0.256799757,40.01152802,33.59955597,28.84777451,1.384603739,1.416139841
30.01057816,34.74869156,25.58438492,-1.526534796,49.46832275,-0.260416657,40.53528976,32.1611824,21.40676308,1.167862535,16.46852112
34.53139114,35.36353302,33.01677322,-1.529293895,61.42891312,-0.264033556,40.27755737,32.85447693,29.44601059,1.347270846,6.703727245
29.83191299,34.52137756,29.08439636,-1.532052994,51.33548355,-0.262375712,41.24461365,31.9333744,23.09420776,1.254683256,6.025008678
34.28629684,35.72563171,35.14362717,-1.534812093,67.90726471,-0.267194808,39.38653946,33.15591812,35.75160217,1.690316439,-3.592748642
38.01818848,36.72950745,37.14616013,-1.537571311,74.43264008,-0.264974415,39.93085861,33.97144318,39.90381622,1.772432327,-3.414717436
36.60493851,36.30011749,35.96154022,-1.54033041,72.59143829,-0.271267354,39.83984375,33.68656921,48.58099747,2.017760038,8.625787735
33.87531281,35.30565262,31.57636452,-1.543089509,54.52315903,-0.264033556,41.57152939,32.73270035,30.3420105,1.441253781,29.51797867
36.01753616,36.05426025,31.25139618,-1.543460488,58.37673569,-0.27244243,40.76231384,33.4812851,30.61125946,1.395201921,-0.050178915
37.51836014,36.34839249,32.72369385,-1.541622043,60.3589325,-0.271267354,40.56150436,33.86502838,34.98839951,1.589233637,32.00551605
35.8127861,36.25701523,30.88315582,-1.539783597,61.05910492,-0.271267354,40.17869949,33.71472168,40.24871063,1.865651131,7.011282921
37.41300201,36.47621918,25.99780083,-1.537945151,56.40936279,-0.276088059,40.38445282,34.00998688,38.342659,1.775861859,2.61235261
39.51622009,37.04522324,30.23359299,-1.536106706,66.6914978,-0.274063945,40.25359344,34.43570328,46.22854996,1.824305177,-2.260658026
34.88822937,35.97561264,34.64361954,-1.53426826,68.70656586,-0.264033556,39.46572876,33.36217117,32.90052795,1.629099727,9.485092163
35.97551727,36.14846039,38.04373169,-1.532429814,68.09790802,-0.251906931,39.91950226,33.47370148,47.14868164,2.027142286,21.41806602
35.65454865,36.05621338,34.74893188,-1.530591369,63.29786682,-0.253699273,40.437397,33.40457535,40.83442688,1.932182074,14.89593315
36.23970032,36.19421005,35.74690628,-1.528454661,67.74362946,-0.264033556,39.80150604,33.57174301,43.54772568,1.903914452,15.92708302
38.30712891,36.62430573,29.00964737,-1.526157379,63.56938553,-0.256465673,39.79498291,34.07525253,37.4902916,1.656496167,12.01801586
38.5248642,36.62616348,35.01368713,-1.523860216,70.08463287,-0.238986254,40.25845718,34.12301254,39.59519958,1.730926514,12.95838356
34.8810463,36.07429123,38.90971756,-1.521562934,75.40507507,-0.245949075,39.57093048,33.32476425,30.30093002,1.381524324,-6.503472328
31.76584435,35.21162415,38.88350296,-1.519265652,67.45342255,-0.253182858,39.58985519,32.47068787,26.57014275,1.268974304,10.9128952
33.78831863,35.24835587,29.88797951,-1.516968369,57.38570404,-0.253182858,39.83347702,32.83050156,22.70264244,1.253481746,1.338687181
36.02059174,36.15673065,31.81333351,-1.514671087,74.09046936,-0.245949075,39.0259552,33.69947815,32.00688171,1.455851197,-9.135010719
36.56447983,36.23744965,29.46184921,-1.512373924,63.86600494,-0.253182858,39.88944626,33.7107048,27.99481392,1.292843938,-9.988414764
35.57804108,35.94596481,32.33154297,-1.52187264,60.24280548,-0.264847815,41.34944534,33.48617935,31.58637047,1.533033371,11.32639408
37.75360107,36.57751083,39.41925049,-1.534741759,80.12934113,-0.281756192,40.02763748,33.9732132,33.52186203,1.542967677,-2.026678562
36.39289093,36.01277924,34.73381805,-1.547610998,63.96846008,-0.296585649,40.44329834,33.44491959,30.43561745,1.52274406,16.51531601
34.8729248,35.8274765,32.01012039,-1.560480118,63.53343582,-0.30646354,39.62248993,33.15284348,27.10874557,1.262244582,-1.716914892
35.16834259,35.91756821,34.43080902,-1.573349357,71.87430573,-0.310506016,39.10271835,33.35297775,25.86692047,1.204550743,-6.966158867
34.77607346,35.72107315,27.59999466,-1.586218476,52.69273376,-0.31403172,41.21180725,33.22608185,21.14256287,1.125576854,3.200521708
34.00705338,35.65561295,31.39010429,-1.599087596,58.05122375,-0.326876998,40.4274025,33.21612549,23.36155128,1.174527287,3.924109936
34.17612076,35.68648911,32.80293655,-1.611956835,60.49985504,-0.329988837,40.33059311,33.17176819,21.74064827,1.179487586,6.07296896
33.80466843,35.46419144,27.75199509,-1.608541012,51.12225723,-0.336371511,41.23849487,32.89936829,20.19602394,1.160144448,30.38553429
37.67263794,36.51909637,27.70286751,-1.60348165,58.48868942,-0.336371511,40.29592133,33.91077805,29.80324173,1.395400047,14.70754337
38.27434158,36.47533417,29.11078262,-1.598422408,63.97117233,-0.336371511,39.80110931,34.02629089,30.76079941,1.462868333,4.823773384
35.42850113,35.8943367,33.71126175,-1.593363047,60.78943253,-0.338722497,41.38783646,33.35509109,23.57858849,1.203142524,4.616492748
34.02746964,35.57770157,27.49295425,-1.588303804,52.17375565,-0.327830762,40.79673004,33.1008873,22.11008835,1.144332647,10.59142971
33.530159,35.55471802,42.0399971,-1.583244443,85.17737579,-0.314670146,39.06171799,32.86325455,30.11646461,1.320161223,-8.871172905
36.85643768,36.28481293,29.54434013,-1.578185201,57.82794189,-0.311053246,40.17595673,33.71809769,39.73080444,1.840367198,11.83351898
37.01493454,36.16453552,29.55678368,-1.573207617,65.1593399,-0.307436347,39.31074905,33.77020264,43.62738037,1.777465343,13.79844284
36.38301086,36.05018616,26.27526665,-1.569987416,51.63124847,-0.300202549,41.32592773,33.46289825,30.78585815,1.52517128,8.59445858
36.46489334,36.27093124,30.93928528,-1.566767335,60.56495667,-0.29296875,40.51703644,33.6360321,28.24128532,1.321002245,1.390154362
30.97129631,34.88512421,34.53580856,-1.563547134,58.40224457,-0.285795778,40.58429718,32.31207657,17.4871254,1.043926477,20.21684647
34.62349319,35.8727417,30.94211578,-1.560327053,53.79125595,-0.278501153,40.67124176,33.28624725,27.57052994,1.271932602,22.80354118
36.20313263,36.02340317,28.00061798,-1.557106972,50.62730026,-0.278105766,41.12102127,33.5513649,30.56953239,1.518941998,45.82996368
33.56293106,35.75749588,25.27668953,-1.553886771,49.03063965,-0.274884254,41.314888,33.17953491,23.12580681,1.23994875,27.27216148
35.33004379,36.43379211,40.25059891,-1.55066669,80.57002258,-0.272695869,39.80731583,33.814991,27.6042366,1.242775917,-10.62361813
36.08146667,35.96986389,31.278759,-1.549705982,55.65314484,-0.282118052,40.96835709,33.49534225,21.6444664,1.197580695,26.35739708
37.78120041,36.66285324,34.83755875,-1.558904767,68.15164948,-0.302733898,40.1600914,34.09517288,31.03149605,1.375287652,10.34152126
35.33159256,35.80475235,22.54876137,-1.568103552,46.52080154,-0.326695919,40.24485016,33.30340576,22.79905319,1.205574155,25.21334839
35.43902588,35.98941803,29.48978043,-1.577302217,58.17773056,-0.34360531,40.46208572,33.42681885,30.26258659,1.444545269,11.42470074
33.97871399,35.64762878,27.27607727,-1.586501002,52.98154831,-0.33836028,41.39432907,33.08466721,24.19774818,1.227809668,17.3429718
35.48031616,36.10714722,37.5729332,-1.595699668,62.65525818,-0.34360531,41.06855392,33.57814026,31.17702103,1.442123532,18.76525116
37.25629807,36.18698502,32.59619904,-1.604898453,62.34809113,-0.347222209,40.59379578,33.68576431,54.10899734,2.24703598,-2.013094664
35.58274841,35.80078888,33.93240356,-1.614097238,65.03358459,-0.335648119,40.0825386,33.25811386,49.71873474,2.143668652,17.7918644
36.0060463,35.75315094,32.6659584,-1.617884994,61.61385727,-0.3297759,39.98867798,33.17231369,46.16641617,2.064521313,19.30020523
34.13195801,35.55001831,31.07170105,-1.610070109,63.33188629,-0.325520813,39.74879456,32.96488571,40.89987183,1.848157883,10.65033245
34.25515366,35.62355042,32.89570618,-1.602255344,55.72916412,-0.314670146,41.81096268,32.91963196,32.57148361,1.707872868,12.97365093
33.70360565,35.41111755,36.59640884,-1.59444046,63.82378387,-0.30665341,40.68188095,32.97090912,30.96064758,1.407011747,-5.366386414
30.74940681,34.74036407,29.92710304,-1.586625695,52.30396271,-0.299928963,40.71953964,32.2075119,25.74432373,1.279898763,13.01307201
32.66108704,35.01720428,30.93006897,-1.578810811,59.23032379,-0.292758137,39.44170761,32.33557129,25.40034485,1.202857137,-2.051909685
34.0803299,35.48603821,23.89875984,-1.570996046,44.40139389,-0.289351851,41.53546906,32.96250534,27.77292442,1.353482246,28.04165649
36.13129044,36.01736832,29.05460167,-1.563181162,58.20065689,-0.282118052,41.57457352,33.55918121,32.4830513,1.616331458,4.858463287
34.56299973,35.51448441,31.17393112,-1.556812644,55.49406815,-0.278591603,41.07621765,33.06691742,31.39954948,1.502797604,16.71440125
31.54540443,34.94110489,35.2868576,-1.552211642,58.95545197,-0.278501153,40.63796234,32.34426117,27.15701103,1.346953988,23.59294891
31.61447334,35.05862427,24.19952202,-1.547610641,46.5675621,-0.278501153,40.81880951,32.56799698,28.37890625,1.405841351,17.71244431
31.34175873,35.13816833,24.62103271,-1.543009639,47.27656555,-0.278501153,40.10171127,32.62513351,29.31132698,1.403506279,24.1291008
32.32523727,35.14964676,27.27040482,-1.538408637,53.19545364,-0.274884254,40.61728668,32.75658417,30.67955971,1.435164928,21.0594101
30.91378403,34.8288765,30.34090996,-1.533807635,53.7832756,-0.264033556,40.93284607,32.32936859,29.20032692,1.418781757,7.580913544
33.54948044,35.30649185,31.3320961,-1.529206634,57.9632225,-0.260416657,39.84363556,32.72525406,20.99969292,1.125093699,10.15605259
33.28841019,35.73484039,32.42534256,-1.524605632,57.23761749,-0.256799757,40.76599503,33.16743469,24.54125595,1.257262468,13.98686314
35.44667435,36.00873184,33.68215942,-1.525428891,66.14583588,-0.256799757,39.75995255,33.42765045,28.30793571,1.282121897,12.35260963
35.15022278,35.98404312,30.33813095,-1.530038834,63.26372147,-0.269078135,39.51026917,33.30773544,26.31381607,1.212945223,-2.512531996
35.45133972,36.01846313,35.24643326,-1.534648776,65.96665955,-0.281357825,41.17634201,33.44196701,27.6957016,1.271067023,8.759995461
36.88323975,36.42510223,26.34402847,-1.539258718,51.56975555,-0.289351851,41.39513397,33.83652878,26.23935318,1.251136661,-1.868352771
33.97331619,35.57663345,34.94426346,-1.543868661,65.86166382,-0.289351851,39.57674789,33.13010788,26.91525459,1.27616775,3.454740763
36.39260864,36.15540695,26.9917202,-1.548478603,53.85678864,-0.282118052,40.67773819,33.69353867,28.14374733,1.317822218,17.24343491
31.5832119,35.34378433,44.56415176,-1.553088546,81.45358276,-0.271267354,38.95759964,32.57219315,19.59403801,1.039069772,5.777929783
34.53983307,35.90205765,30.91641235,-1.557698488,59.23522568,-0.275887281,40.37371445,33.33031464,22.31379318,1.17577672,22.76613426
35.0305748,35.91796875,33.65974808,-1.558883071,68.26005554,-0.282118052,39.98278046,33.27126312,23.40567207,1.161992311,-0.000755301
36.53872299,36.53291702,39.77664185,-1.558883071,81.51677704,-0.289351851,39.49226761,33.94815445,36.44020844,1.582293987,-5.490784168
38.03984451,36.66160202,33.00603867,-1.558883071,72.43743134,-0.282118052,39.57202911,34.11030579,34.85488129,1.484730244,-19.01525879
36.22685623,36.16601181,37.64707184,-1.558883071,67.25930786,-0.282118052,40.27260208,33.44422913,29.46500397,1.438436627,26.12684631
36.88012314,36.01852036,31.51189041,-1.558883071,65.25793457,-0.278501153,39.81837082,33.48552322,28.63379288,1.333550572,-4.110508919
37.04174423,36.25156784,30.92455482,-1.558883071,59.34606552,-0.274884254,41.02193832,33.6610527,31.14238548,1.49501431,15.1619978
36.22805405,36.04882813,32.24061966,-1.558883071,65.13311005,-0.274884254,39.54358673,33.46160889,35.97410965,1.619846821,5.068762302
34.87951279,35.50253677,31.48278236,-1.558883071,58.21677017,-0.274884254,40.80702591,32.92777634,31.613451,1.670207858,15.82282352
38.10825348,36.60053253,30.9072628,-1.559293389,63.84764099,-0.277072281,40.16539001,33.87586212,33.56137085,1.554762244,-0.460409403
37.65645599,36.10921478,34.05172348,-1.559754133,70.2976532,-0.278501153,39.54389191,33.47189331,31.97809601,1.510036826,0.68787086
34.14368057,35.77057266,36.99737167,-1.560214996,73.49972534,-0.280628622,39.35549927,33.11282349,28.59874344,1.335291982,6.542506695
35.05374146,35.80573273,29.27605629,-1.560675859,57.96414948,-0.274884254,40.46603775,33.11067963,26.79304123,1.267373681,3.276133537
32.95663834,35.25394821,38.38051605,-1.561136723,62.43550873,-0.274884254,40.91790771,32.69203186,19.96536446,1.120325565,8.467799187
34.12043762,35.45170212,34.91032028,-1.561597586,59.59427261,-0.289351851,40.42160416,32.86867905,20.96708107,1.166184902,11.41410542
33.85516739,35.56538391,24.04485893,-1.56205833,46.27695465,-0.296585649,40.27057266,33.11275101,24.38408661,1.266620398,27.94847488
36.70040131,36.2584877,30.36029243,-1.562653184,63.85995102,-0.289351851,39.65572739,33.72145462,31.12083435,1.49787271,21.71669388
33.6619606,35.29233932,38.06502533,-1.566329479,67.89024353,-0.289351851,40.35976028,32.62906647,26.56220627,1.240967751,22.34015656
35.58721542,36.17854691,40.92225647,-1.570005655,70.31511688,-0.29296875,40.87924957,33.44616318,22.9966526,1.194675922,16.90835953
37.51076508,36.39170837,35.63542175,-1.573681951,68.16771698,-0.298544943,40.42316055,33.71589279,31.4959259,1.424713135,-8.191807747
20.42318726,32.92935562,42.78291321,-1.577358246,64.57971191,-0.303302318,39.52347946,30.16717148,7.692206383,0.586656213,-4.052014351
36.0114212,36.20426559,34.79164886,-1.581034422,73.1452713,-0.31322372,39.04051208,33.6080246,35.85966873,1.586358905,3.828497648
34.19616699,35.60721588,29.23928833,-1.584710717,55.49403381,-0.307436347,40.74251556,32.88955307,30.42016792,1.431879282,15.85285091
34.74648285,35.55754852,29.88316536,-1.588387012,60.08335876,-0.323089629,40.5216713,33.00721741,22.01861191,1.175250053,-1.971819878
34.35350418,35.68978882,34.66820145,-1.590728283,61.68770981,-0.311053246,40.47018433,33.09640121,22.40738869,1.127300501,-3.39001298
34.92398071,35.44927597,35.95940781,-1.58659029,61.54412079,-0.311053246,40.54864502,32.82413864,23.64398193,1.247755527,21.71419716
35.81244278,36.11025238,28.66506577,-1.582452297,57.92884827,-0.313735902,39.83468246,33.59057236,29.53686523,1.443096995,-2.260653257
33.08357239,35.42256927,27.74799156,-1.578314424,55.63129807,-0.307436347,40.18412018,32.93703461,21.99124908,1.152791381,6.594684601
32.76948547,35.02658463,23.49681664,-1.574176431,41.22540283,-0.295825809,41.33935165,32.5846405,20.95038795,1.105623841,34.19470596
35.89159393,35.74957657,32.38165665,-1.570038438,60.51914597,-0.289351851,40.49477768,33.16792297,20.59607887,1.045678616,-2.771653175
35.39202881,35.86025238,26.88440323,-1.565900445,51.15442657,-0.28154552,40.93836975,33.36885834,25.40638351,1.237058282,11.17502022
35.93344498,36.02328491,31.50921059,-1.561762452,65.27134705,-0.278501153,39.72732925,33.32774734,28.94028664,1.309954286,-6.051865578
36.61537933,36.17622375,32.33698654,-1.556369901,68.46846771,-0.282118052,39.41889191,33.60375214,29.66955757,1.322539568,-2.15152812
36.06838608,35.77577591,37.02005005,-1.548107147,71.03987122,-0.282118052,39.47855377,33.17630386,38.17006302,1.712150693,20.62509727
35.95834351,35.60441208,37.57603455,-1.539844275,64.46559143,-0.282118052,40.604599,33.07786942,35.76145935,1.8363657,0.3934443
32.79521942,34.04154968,29.93992233,-1.531581402,50.89337158,-0.271267354,40.93330765,31.55215645,25.63500786,1.380357265,4.993961334
35.25765228,35.74615097,31.9389267,-1.523318648,54.93668365,-0.256799757,41.29600143,33.22224426,30.44343185,1.528076649,10.36859894
38.39633942,34.42694855,33.48513412,-1.515055776,54.83215714,-0.245949075,40.93301392,31.83603477,28.43901443,1.516966701,4.958811283
30.89439583,35.05195999,31.88690186,-1.506792903,50.22070313,-0.242332175,41.46718216,32.52612686,20.65146065,1.268935561,20.13459396
33.28400803,33.91295242,37.80047989,-1.498530149,58.68778992,-0.245436504,40.82086563,31.29637909,16.21348953,1.036720634,-1.312855005
38.34302139,35.66218567,30.41783333,-1.495341659,54.79600525,-0.245315984,41.2734642,33.17002106,22.66611862,1.219299078,6.147488594
33.87674713,34.51183319,33.63051605,-1.49901855,56.08053207,-0.256046146,41.32521057,31.94050407,14.7367363,0.97700119,2.224105358
37.39139175,36.00304031,33.24934769,-1.502695441,59.3961792,-0.253182858,41.15420151,33.44909668,22.10112953,1.201985836,7.444911957
36.88230515,35.7249527,30.12188148,-1.506372333,52.63747025,-0.256799757,41.68473434,33.17232513,19.51222801,1.111130238,18.4597683
33.47912598,35.36929703,30.54718208,-1.510049224,51.76058197,-0.253182858,41.62980652,32.81270599,20.42798424,1.216795921,30.29332161
35.76961136,36.13502502,28.14735603,-1.513726115,51.02332306,-0.250892043,41.58834457,33.73667908,22.81177711,1.227313638,18.32184029
35.20938873,36.10897827,36.86204529,-1.517403007,63.06116486,-0.256799757,41.28356934,33.61766434,29.34269333,1.486105084,10.63205528
34.17147446,34.59741211,32.07324219,-1.521079898,52.4667244,-0.260416657,41.45216751,32.10654068,17.39625549,1.080100536,10.69701481
36.03726578,35.93974686,33.02359772,-1.521693707,58.96053314,-0.258228481,41.07994843,33.47031021,18.12459183,1.098560691,-0.811337411
33.58640289,34.96125412,29.21907043,-1.51985693,48.7270813,-0.258879364,41.70910263,32.46448898,16.74687004,1.061855555,24.66716385
35.95553589,35.86761475,28.1144619,-1.518020034,50.73811722,-0.262375802,41.56386948,33.35679626,22.98921204,1.250378966,13.61667919
35.59355164,35.34767532,38.867939,-1.516183257,66.03007507,-0.260416657,40.46713638,32.49663544,24.01685715,1.264120936,-8.57377243
34.05131149,34.64180374,41.08333969,-1.514346361,67.59645081,-0.264396638,40.13219833,31.97927475,18.54080582,1.121807814,15.51915836
36.71974182,36.36466599,25.6403389,-1.512509584,53.78822708,-0.256799757,40.95261383,33.85923386,27.82728958,1.314593673,-0.113614321
31.53174591,34.383564,36.39609146,-1.510672688,58.25978088,-0.255353242,40.90221024,31.80442047,12.13586903,0.912966847,23.90894318
39.85858917,37.06378937,18.43305969,-1.508835912,41.55092621,-0.242332175,41.74062347,34.66581345,30.79447556,1.478529572,16.97581673